Thinking,Moves,Feature locations,Request Time, Request / Prompt Tokens, response Time, Response Tokens, Latency(milliseconds),Total Tokens,Score_in_every_run
" ""First turn priority is to gather resources and train workers."", ","""moves"": [\n  {""raw_move"": ""(1, 4): worker move((2, 3))"", ""unit_position"": [1, 4], ""unit_type"": ""worker"", ""action_type"": ""move""},\n  {""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 3))"", ""unit_position"": [1, 4], ""unit_type"": ""worker"", ""action_type"": ""harvest""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:53:49.429557532Z,0,2026-02-02T23:53:53.100171221Z,0,3671,0,""
" ""Initial strategy: harvest resources, train workers and barracks, and attack enemy base."", ","""moves"": [ {""raw_move"": ""(2, 1): worker move((2, 1))"", ""unit_position"": [2, 1], ""unit_type"": ""worker"", ""action_type"": ""move""} ]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:53:53.100718126Z,0,2026-02-02T23:53:55.934959189Z,0,2834,0,""
" ""Start by moving our worker units to gather resources and expand our base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(1, 1): worker move((2, 2))"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (4, 4))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks train(light)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(4, 4): worker build((6, 5), barracks)"",\n      ""unit_position"": [4, 4],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(1, 4): worker move((7, 4))"",\n      ""unit_position"": [1, 4],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:53:55.935466055Z,0,2026-02-02T23:54:02.585240289Z,0,6650,0,""
" ""Focus on harvesting resources and expanding our base."", ","""moves"": [\n  {""raw_move"": ""(2, 1): worker move((2, 1))"", ""unit_position"": [2, 1], ""unit_type"": ""base"", ""action_type"": ""move""},\n  {""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [2, 1], ""unit_type"": ""worker"", ""action_type"": ""harvest""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:54:02.585850463Z,0,2026-02-02T23:54:06.212131307Z,0,3627,0,""
" ""First turn, let's focus on gathering resources and expanding our base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(1, 0): worker move((1, 0))"",\n      ""unit_position"": [1, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(1, 0): worker harvest((1, 0), (2, 1))"",\n      ""unit_position"": [1, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:54:06.212652753Z,0,2026-02-02T23:54:10.185988777Z,0,3973,0,""
" ""Initial strategy: harvest resources and build barracks"",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:54:10.186630182Z,0,2026-02-02T23:54:14.025505516Z,0,3839,0,""
" ""Harvest resources and train workers for base development."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:54:14.026042292Z,0,2026-02-02T23:54:17.896553952Z,0,3870,0,""
" ""Initial turn strategy: Harvest and build resources."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 1): worker move((2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:54:17.897120428Z,0,2026-02-02T23:54:21.840025979Z,0,3943,0,""
" ""Short-term strategy: Harvest resources and move worker to resource node. Medium-term strategy: Train workers, build barracks, and train army. Long-term strategy: Attack enemy base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): worker move((4, 4))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 4) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""returning resources to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:54:21.840574585Z,0,2026-02-02T23:54:26.226138621Z,0,4386,0,""
" ""Harvest resources and train workers to build barracks."", ","""moves"": [\n  {""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [0, 0], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n  {""raw_move"": ""(3, 3): worker move((5, 5))"", ""unit_position"": [5, 5], ""unit_type"": ""worker"", ""action_type"": ""move""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:54:26.226688756Z,0,2026-02-02T23:54:29.721035418Z,0,3495,0,""
" ""Initial strategy: Harvest resources and train workers."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(0, 1): worker move((0, 0))"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(4, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:54:29.721697893Z,0,2026-02-02T23:54:34.464377722Z,0,4743,0,""
" ""Harvest resources and train workers to build barracks."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(3, 4): worker build((3, 4), barracks)"",\n      ""unit_position"": [3, 4],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=17}"", ""(7, 7) Neutral Resource Node {resources=12}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(4, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(3, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(7, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 4) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:54:34.464943927Z,0,2026-02-02T23:54:39.198363826Z,0,4734,0,""
